combination_id,source_category,source_label,scope_urls,email,mail.google.com,admin.datatransfer,admin.directory.domain,admin.directory.group,admin.directory.rolemanagement,admin.directory.user,admin.directory.user.readonly,admin.directory.user.security,admin.reports.audit.readonly,adsense,adsense.readonly,analytics,analytics.edit,analytics.manage.users,analytics.readonly,bigquery,bigquery.insertdata,blogger,blogger.readonly,calendar,calendar.acls,calendar.acls.readonly,calendar.app.created,calendar.calendarlist,calendar.calendarlist.readonly,calendar.calendars,calendar.calendars.readonly,calendar.events,calendar.events.freebusy,calendar.events.owned,calendar.events.owned.readonly,calendar.events.public.readonly,calendar.events.readonly,calendar.freebusy,calendar.readonly,calendar.settings.readonly,chat.delete,chat.memberships,chat.messages,chat.messages.readonly,chat.spaces,chat.spaces.readonly,classroom.courses,classroom.courses.readonly,classroom.coursework.students,classroom.profile.emails,classroom.rosters,cloud-platform,cloud-platform.read-only,compute,compute.readonly,contacts,contacts.other.readonly,contacts.readonly,devstorage.full_control,devstorage.read_only,devstorage.read_write,directory.readonly,documents,documents.readonly,drive,drive.activity,drive.activity.readonly,drive.appdata,drive.file,drive.metadata,drive.metadata.readonly,drive.photos.readonly,drive.readonly,drive.scripts,firebase,firebase.messaging,firebase.readonly,fitness.activity.read,fitness.activity.write,fitness.blood_glucose.read,fitness.blood_pressure.read,fitness.body.read,fitness.heart_rate.read,fitness.location.read,fitness.sleep.read,forms,forms.body,forms.body.readonly,forms.currentonly,forms.responses.readonly,gmail.addons.current.action.compose,gmail.addons.current.message.action,gmail.addons.current.message.metadata,gmail.addons.current.message.readonly,gmail.compose,gmail.insert,gmail.labels,gmail.metadata,gmail.modify,gmail.readonly,gmail.send,gmail.settings.basic,gmail.settings.sharing,groups,keep,keep.readonly,photoslibrary,photoslibrary.appendonly,photoslibrary.readonly,photoslibrary.readonly.appcreateddata,presentations,presentations.readonly,script.deployments,script.projects,script.projects.readonly,spreadsheets,spreadsheets.readonly,tasks,tasks.readonly,user.addresses.read,user.birthday.read,user.emails.read,user.gender.read,user.organization.read,user.phonenumbers.read,userinfo.email,userinfo.profile,youtube,youtube.force-ssl,youtube.readonly,youtube.upload,youtubepartner,openid,profile,offline,risk_label
SC-0885,Strategy F: Randomly Generated Scope Combinations,"service: Identity, access_type: read, google_classification: non_sensitive; service: Admin, access_type: full_access, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: non_sensitive; service: Contacts, access_type: read, google_classification: sensitive; Online access only",profile; https://www.googleapis.com/auth/admin.directory.rolemanagement; https://www.googleapis.com/auth/drive.appdata; https://www.googleapis.com/auth/contacts.readonly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Critical
SC-0888,Strategy F: Randomly Generated Scope Combinations,"service: Drive, access_type: read_write, google_classification: non_sensitive; service: Fitness, access_type: read, google_classification: sensitive; service: Drive, access_type: full_access, google_classification: restricted; Offline refresh token",https://www.googleapis.com/auth/drive.appdata; https://www.googleapis.com/auth/fitness.body.read; https://www.googleapis.com/auth/drive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
SC-0889,Strategy F: Randomly Generated Scope Combinations,"service: Groups, access_type: full_access, google_classification: sensitive; service: Classroom, access_type: read_write, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Drive, access_type: full_access, google_classification: restricted; service: Classroom, access_type: read_write, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/groups; https://www.googleapis.com/auth/classroom.rosters; https://www.googleapis.com/auth/calendar.settings.readonly; https://www.googleapis.com/auth/drive; https://www.googleapis.com/auth/classroom.coursework.students,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0890,Strategy F: Randomly Generated Scope Combinations,"service: Drive, access_type: read_write, google_classification: sensitive; service: Slides, access_type: full_access, google_classification: sensitive; service: Admin, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/drive.metadata; https://www.googleapis.com/auth/presentations; https://www.googleapis.com/auth/admin.reports.audit.readonly,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0891,Strategy F: Randomly Generated Scope Combinations,"service: Forms, access_type: full_access, google_classification: sensitive; service: Gmail, access_type: read, google_classification: restricted; service: Drive, access_type: read, google_classification: restricted; service: Cloud Storage, access_type: full_access, google_classification: sensitive; service: Fitness, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/forms.body; https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/drive.readonly; https://www.googleapis.com/auth/devstorage.full_control; https://www.googleapis.com/auth/fitness.body.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Critical
SC-0892,Strategy F: Randomly Generated Scope Combinations,"service: Fitness, access_type: read, google_classification: sensitive; service: Slides, access_type: read, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/fitness.body.read; https://www.googleapis.com/auth/presentations.readonly; https://www.googleapis.com/auth/tasks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0893,Strategy F: Randomly Generated Scope Combinations,"service: Fitness, access_type: read, google_classification: sensitive; service: Analytics, access_type: read, google_classification: non_sensitive; service: Fitness, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/fitness.activity.read; https://www.googleapis.com/auth/analytics.readonly; https://www.googleapis.com/auth/fitness.body.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium
SC-0895,Strategy F: Randomly Generated Scope Combinations,"service: Tasks, access_type: full_access, google_classification: sensitive; service: Calendar, access_type: read, google_classification: non_sensitive; service: Chat, access_type: read, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: sensitive; service: Forms, access_type: read_write, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/tasks; https://www.googleapis.com/auth/calendar.events.freebusy; https://www.googleapis.com/auth/chat.messages.readonly; https://www.googleapis.com/auth/drive.metadata; https://www.googleapis.com/auth/forms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0897,Strategy F: Randomly Generated Scope Combinations,"service: Calendar, access_type: read, google_classification: sensitive; service: Calendar, access_type: read_write, google_classification: sensitive; service: Tasks, access_type: full_access, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Calendar, access_type: read_write, google_classification: non_sensitive; Offline refresh token",https://www.googleapis.com/auth/calendar.acls.readonly; https://www.googleapis.com/auth/calendar.events.owned; https://www.googleapis.com/auth/tasks; https://www.googleapis.com/auth/calendar.calendarlist.readonly; https://www.googleapis.com/auth/calendar.app.created,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
SC-0898,Strategy F: Randomly Generated Scope Combinations,"service: YouTube, access_type: read, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; service: Photos, access_type: read, google_classification: non_sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Online access only",https://www.googleapis.com/auth/youtube.readonly; openid; https://www.googleapis.com/auth/photoslibrary.readonly.appcreateddata; https://www.googleapis.com/auth/userinfo.profile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Medium
SC-0899,Strategy F: Randomly Generated Scope Combinations,"service: Firebase, access_type: write, google_classification: sensitive; service: Forms, access_type: read, google_classification: sensitive; service: Gmail, access_type: write, google_classification: restricted; service: Drive, access_type: read, google_classification: sensitive; service: Cloud Storage, access_type: read, google_classification: non_sensitive; Online access only",https://www.googleapis.com/auth/firebase.messaging; https://www.googleapis.com/auth/forms.body.readonly; https://www.googleapis.com/auth/gmail.settings.sharing; https://www.googleapis.com/auth/drive.activity.readonly; https://www.googleapis.com/auth/devstorage.read_only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0901,Strategy F: Randomly Generated Scope Combinations,"service: Compute, access_type: read, google_classification: sensitive; service: Cloud Storage, access_type: read_write, google_classification: sensitive; service: Gmail, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/compute.readonly; https://www.googleapis.com/auth/devstorage.read_write; https://www.googleapis.com/auth/gmail.addons.current.message.action,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High
SC-0902,Strategy F: Randomly Generated Scope Combinations,"service: Calendar, access_type: read, google_classification: non_sensitive; service: Gmail, access_type: read_write, google_classification: restricted; service: Apps Script, access_type: write, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/calendar.freebusy; https://www.googleapis.com/auth/gmail.modify; https://www.googleapis.com/auth/script.projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0903,Strategy F: Randomly Generated Scope Combinations,"service: Calendar, access_type: read_write, google_classification: sensitive; service: Gmail, access_type: read, google_classification: restricted; service: Fitness, access_type: read, google_classification: sensitive; service: Chat, access_type: write, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/calendar.events; https://www.googleapis.com/auth/gmail.readonly; https://www.googleapis.com/auth/fitness.blood_glucose.read; https://www.googleapis.com/auth/chat.delete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0904,Strategy F: Randomly Generated Scope Combinations,"service: Identity, access_type: read, google_classification: non_sensitive; service: Forms, access_type: full_access, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Chat, access_type: read_write, google_classification: sensitive; Online access only",openid; https://www.googleapis.com/auth/forms.body; https://www.googleapis.com/auth/calendar.acls.readonly; https://www.googleapis.com/auth/chat.spaces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,High
SC-0907,Strategy F: Randomly Generated Scope Combinations,"service: Calendar, access_type: read_write, google_classification: non_sensitive; service: Admin, access_type: full_access, google_classification: sensitive; service: Gmail, access_type: read_write, google_classification: restricted; Online access only",https://www.googleapis.com/auth/calendar.app.created; https://www.googleapis.com/auth/admin.directory.user; https://www.googleapis.com/auth/gmail.modify,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Critical
SC-0909,Strategy F: Randomly Generated Scope Combinations,"service: Docs, access_type: read, google_classification: sensitive; service: Gmail, access_type: write, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/documents.readonly; https://www.googleapis.com/auth/gmail.insert; https://www.googleapis.com/auth/user.organization.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,High
SC-0910,Strategy F: Randomly Generated Scope Combinations,"service: YouTube, access_type: full_access, google_classification: sensitive; service: Drive, access_type: read_write, google_classification: sensitive; service: Chat, access_type: read, google_classification: sensitive; service: Classroom, access_type: read_write, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/youtube; https://www.googleapis.com/auth/drive.metadata; https://www.googleapis.com/auth/chat.messages.readonly; https://www.googleapis.com/auth/classroom.coursework.students,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,High
SC-0913,Strategy F: Randomly Generated Scope Combinations,"service: Classroom, access_type: read_write, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Admin, access_type: read, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/classroom.coursework.students; https://www.googleapis.com/auth/calendar.calendarlist.readonly; https://www.googleapis.com/auth/admin.directory.user.readonly; https://www.googleapis.com/auth/user.gender.read,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0914,Strategy F: Randomly Generated Scope Combinations,"service: BigQuery, access_type: write, google_classification: sensitive; service: Gmail, access_type: full_access, google_classification: restricted; service: Contacts, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/bigquery.insertdata; https://mail.google.com/; https://www.googleapis.com/auth/user.phonenumbers.read,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Critical
SC-0917,Strategy F: Randomly Generated Scope Combinations,"service: Cloud Storage, access_type: full_access, google_classification: sensitive; service: Admin, access_type: full_access, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/devstorage.full_control; https://www.googleapis.com/auth/admin.directory.user; https://www.googleapis.com/auth/directory.readonly,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Critical
SC-0918,Strategy F: Randomly Generated Scope Combinations,"service: Gmail, access_type: full_access, google_classification: restricted; service: Fitness, access_type: write, google_classification: sensitive; service: YouTube, access_type: write, google_classification: sensitive; service: Identity, access_type: read, google_classification: non_sensitive; Online access only",https://mail.google.com/; https://www.googleapis.com/auth/fitness.activity.write; https://www.googleapis.com/auth/youtube.upload; openid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Critical
SC-0921,Strategy F: Randomly Generated Scope Combinations,"service: Fitness, access_type: read, google_classification: sensitive; service: Docs, access_type: read, google_classification: sensitive; service: Contacts, access_type: read, google_classification: sensitive; service: Calendar, access_type: read, google_classification: sensitive; service: Gmail, access_type: write, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/fitness.blood_pressure.read; https://www.googleapis.com/auth/documents.readonly; https://www.googleapis.com/auth/user.phonenumbers.read; https://www.googleapis.com/auth/calendar.events.readonly; https://www.googleapis.com/auth/gmail.insert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Critical
SC-0922,Strategy F: Randomly Generated Scope Combinations,"service: AdSense, access_type: read, google_classification: non_sensitive; service: Drive, access_type: read, google_classification: sensitive; service: Analytics, access_type: full_access, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/adsense.readonly; https://www.googleapis.com/auth/drive.metadata.readonly; https://www.googleapis.com/auth/analytics,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0923,Strategy F: Randomly Generated Scope Combinations,"service: Contacts, access_type: read, google_classification: sensitive; service: Admin, access_type: read, google_classification: sensitive; service: Classroom, access_type: full_access, google_classification: sensitive; service: Admin, access_type: full_access, google_classification: sensitive; service: Forms, access_type: read_write, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/user.organization.read; https://www.googleapis.com/auth/admin.directory.user.readonly; https://www.googleapis.com/auth/classroom.courses; https://www.googleapis.com/auth/admin.directory.rolemanagement; https://www.googleapis.com/auth/forms,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Critical
SC-0926,Strategy F: Randomly Generated Scope Combinations,"service: Fitness, access_type: read, google_classification: sensitive; service: Compute, access_type: read, google_classification: sensitive; service: Classroom, access_type: read, google_classification: sensitive; service: Cloud Storage, access_type: read_write, google_classification: sensitive; Online access only",https://www.googleapis.com/auth/fitness.heart_rate.read; https://www.googleapis.com/auth/compute.readonly; https://www.googleapis.com/auth/classroom.profile.emails; https://www.googleapis.com/auth/devstorage.read_write,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High
SC-0929,Strategy F: Randomly Generated Scope Combinations,"service: Keep, access_type: full_access, google_classification: restricted; service: Photos, access_type: read, google_classification: sensitive; service: Fitness, access_type: read, google_classification: sensitive; Offline refresh token",https://www.googleapis.com/auth/keep; https://www.googleapis.com/auth/photoslibrary.readonly; https://www.googleapis.com/auth/fitness.heart_rate.read,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Critical
